loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
29050,Kepler-797 b,Kepler-797,1,1,Transit,2016
29051,Kepler-798 b,Kepler-798,1,1,Transit,2016
29052,Kepler-798 b,Kepler-798,1,1,Transit,2016
29053,Kepler-798 b,Kepler-798,1,1,Transit,2016
29054,Kepler-798 b,Kepler-798,1,1,Transit,2016
29055,Kepler-798 b,Kepler-798,1,1,Transit,2016
29056,Kepler-798 b,Kepler-798,1,1,Transit,2016
29057,Kepler-798 b,Kepler-798,1,1,Transit,2016
29058,Kepler-798 b,Kepler-798,1,1,Transit,2016
29059,Kepler-798 b,Kepler-798,1,1,Transit,2016
29060,Kepler-798 b,Kepler-798,1,1,Transit,2016
29061,Kepler-799 b,Kepler-799,1,2,Transit,2016
29062,Kepler-799 b,Kepler-799,1,2,Transit,2016
29063,Kepler-799 b,Kepler-799,1,2,Transit,2016
29064,Kepler-799 b,Kepler-799,1,2,Transit,2016
29065,Kepler-799 b,Kepler-799,1,2,Transit,2016
29066,Kepler-799 b,Kepler-799,1,2,Transit,2016
29067,Kepler-799 b,Kepler-799,1,2,Transit,2016
29068,Kepler-799 b,Kepler-799,1,2,Transit,2016
29069,Kepler-799 b,Kepler-799,1,2,Transit,2016
29070,Kepler-799 b,Kepler-799,1,2,Transit,2016
29071,Kepler-799 c,Kepler-799,1,2,Transit,2021
29072,Kepler-799 c,Kepler-799,1,2,Transit,2021
29073,Kepler-799 c,Kepler-799,1,2,Transit,2021
29074,Kepler-799 c,Kepler-799,1,2,Transit,2021
29075,Kepler-799 c,Kepler-799,1,2,Transit,2021
29076,Kepler-799 c,Kepler-799,1,2,Transit,2021
29077,Kepler-799 c,Kepler-799,1,2,Transit,2021
29078,Kepler-799 c,Kepler-799,1,2,Transit,2021
29079,Kepler-8 b,Kepler-8,1,1,Transit,2010
29080,Kepler-8 b,Kepler-8,1,1,Transit,2010
29081,Kepler-8 b,Kepler-8,1,1,Transit,2010
29082,Kepler-8 b,Kepler-8,1,1,Transit,2010
29083,Kepler-8 b,Kepler-8,1,1,Transit,2010
29084,Kepler-8 b,Kepler-8,1,1,Transit,2010
29085,Kepler-8 b,Kepler-8,1,1,Transit,2010
29086,Kepler-8 b,Kepler-8,1,1,Transit,2010
29087,Kepler-8 b,Kepler-8,1,1,Transit,2010
29088,Kepler-8 b,Kepler-8,1,1,Transit,2010
29089,Kepler-8 b,Kepler-8,1,1,Transit,2010
29090,Kepler-8 b,Kepler-8,1,1,Transit,2010
29091,Kepler-8 b,Kepler-8,1,1,Transit,2010
29092,Kepler-8 b,Kepler-8,1,1,Transit,2010
29093,Kepler-8 b,Kepler-8,1,1,Transit,2010
29094,Kepler-80 b,Kepler-80,1,6,Transit,2012
29095,Kepler-80 b,Kepler-80,1,6,Transit,2012
29096,Kepler-80 b,Kepler-80,1,6,Transit,2012
29097,Kepler-80 b,Kepler-80,1,6,Transit,2012
29098,Kepler-80 b,Kepler-80,1,6,Transit,2012
29099,Kepler-80 b,Kepler-80,1,6,Transit,2012
29100,Kepler-80 b,Kepler-80,1,6,Transit,2012
29101,Kepler-80 b,Kepler-80,1,6,Transit,2012
29102,Kepler-80 b,Kepler-80,1,6,Transit,2012
29103,Kepler-80 b,Kepler-80,1,6,Transit,2012
29104,Kepler-80 b,Kepler-80,1,6,Transit,2012
29105,Kepler-80 b,Kepler-80,1,6,Transit,2012
29106,Kepler-80 c,Kepler-80,1,6,Transit,2012
29107,Kepler-80 c,Kepler-80,1,6,Transit,2012
29108,Kepler-80 c,Kepler-80,1,6,Transit,2012
29109,Kepler-80 c,Kepler-80,1,6,Transit,2012
29110,Kepler-80 c,Kepler-80,1,6,Transit,2012
29111,Kepler-80 c,Kepler-80,1,6,Transit,2012
29112,Kepler-80 c,Kepler-80,1,6,Transit,2012
29113,Kepler-80 c,Kepler-80,1,6,Transit,2012
29114,Kepler-80 c,Kepler-80,1,6,Transit,2012
29115,Kepler-80 c,Kepler-80,1,6,Transit,2012
29116,Kepler-80 c,Kepler-80,1,6,Transit,2012
29117,Kepler-80 c,Kepler-80,1,6,Transit,2012
29118,Kepler-80 d,Kepler-80,1,6,Transit,2014
29119,Kepler-80 d,Kepler-80,1,6,Transit,2014
29120,Kepler-80 d,Kepler-80,1,6,Transit,2014
29121,Kepler-80 d,Kepler-80,1,6,Transit,2014
29122,Kepler-80 d,Kepler-80,1,6,Transit,2014
29123,Kepler-80 d,Kepler-80,1,6,Transit,2014
29124,Kepler-80 d,Kepler-80,1,6,Transit,2014
29125,Kepler-80 d,Kepler-80,1,6,Transit,2014
29126,Kepler-80 d,Kepler-80,1,6,Transit,2014
29127,Kepler-80 d,Kepler-80,1,6,Transit,2014
29128,Kepler-80 d,Kepler-80,1,6,Transit,2014
29129,Kepler-80 d,Kepler-80,1,6,Transit,2014
29130,Kepler-80 d,Kepler-80,1,6,Transit,2014
29131,Kepler-80 d,Kepler-80,1,6,Transit,2014
29132,Kepler-80 e,Kepler-80,1,6,Transit,2014
29133,Kepler-80 e,Kepler-80,1,6,Transit,2014
29134,Kepler-80 e,Kepler-80,1,6,Transit,2014
29135,Kepler-80 e,Kepler-80,1,6,Transit,2014
29136,Kepler-80 e,Kepler-80,1,6,Transit,2014
29137,Kepler-80 e,Kepler-80,1,6,Transit,2014
29138,Kepler-80 e,Kepler-80,1,6,Transit,2014
29139,Kepler-80 e,Kepler-80,1,6,Transit,2014
29140,Kepler-80 e,Kepler-80,1,6,Transit,2014
29141,Kepler-80 e,Kepler-80,1,6,Transit,2014
29142,Kepler-80 e,Kepler-80,1,6,Transit,2014
29143,Kepler-80 e,Kepler-80,1,6,Transit,2014
29144,Kepler-80 e,Kepler-80,1,6,Transit,2014
29145,Kepler-80 f,Kepler-80,1,6,Transit,2016
29146,Kepler-80 f,Kepler-80,1,6,Transit,2016
29147,Kepler-80 f,Kepler-80,1,6,Transit,2016
29148,Kepler-80 f,Kepler-80,1,6,Transit,2016
29149,Kepler-80 f,Kepler-80,1,6,Transit,2016
29150,Kepler-80 f,Kepler-80,1,6,Transit,2016
29151,Kepler-80 f,Kepler-80,1,6,Transit,2016
29152,Kepler-80 f,Kepler-80,1,6,Transit,2016
29153,Kepler-80 f,Kepler-80,1,6,Transit,2016
29154,Kepler-80 f,Kepler-80,1,6,Transit,2016
29155,Kepler-80 g,Kepler-80,1,6,Transit,2017
29156,Kepler-800 b,Kepler-800,1,1,Transit,2016
29157,Kepler-800 b,Kepler-800,1,1,Transit,2016
29158,Kepler-800 b,Kepler-800,1,1,Transit,2016
29159,Kepler-800 b,Kepler-800,1,1,Transit,2016
29160,Kepler-800 b,Kepler-800,1,1,Transit,2016
29161,Kepler-800 b,Kepler-800,1,1,Transit,2016
29162,Kepler-800 b,Kepler-800,1,1,Transit,2016
29163,Kepler-800 b,Kepler-800,1,1,Transit,2016
29164,Kepler-800 b,Kepler-800,1,1,Transit,2016
29165,Kepler-800 b,Kepler-800,1,1,Transit,2016
29166,Kepler-801 b,Kepler-801,1,1,Transit,2016
29167,Kepler-801 b,Kepler-801,1,1,Transit,2016
29168,Kepler-801 b,Kepler-801,1,1,Transit,2016
29169,Kepler-801 b,Kepler-801,1,1,Transit,2016
29170,Kepler-801 b,Kepler-801,1,1,Transit,2016
29171,Kepler-801 b,Kepler-801,1,1,Transit,2016
29172,Kepler-801 b,Kepler-801,1,1,Transit,2016
29173,Kepler-801 b,Kepler-801,1,1,Transit,2016
29174,Kepler-801 b,Kepler-801,1,1,Transit,2016
29175,Kepler-801 b,Kepler-801,1,1,Transit,2016
29176,Kepler-802 b,Kepler-802,1,1,Transit,2016
29177,Kepler-802 b,Kepler-802,1,1,Transit,2016
29178,Kepler-802 b,Kepler-802,1,1,Transit,2016
29179,Kepler-802 b,Kepler-802,1,1,Transit,2016
29180,Kepler-802 b,Kepler-802,1,1,Transit,2016
29181,Kepler-802 b,Kepler-802,1,1,Transit,2016
29182,Kepler-802 b,Kepler-802,1,1,Transit,2016
29183,Kepler-802 b,Kepler-802,1,1,Transit,2016
29184,Kepler-802 b,Kepler-802,1,1,Transit,2016
29185,Kepler-802 b,Kepler-802,1,1,Transit,2016
29186,Kepler-803 b,Kepler-803,1,1,Transit,2016
29187,Kepler-803 b,Kepler-803,1,1,Transit,2016
29188,Kepler-803 b,Kepler-803,1,1,Transit,2016
29189,Kepler-803 b,Kepler-803,1,1,Transit,2016
29190,Kepler-803 b,Kepler-803,1,1,Transit,2016
29191,Kepler-803 b,Kepler-803,1,1,Transit,2016
29192,Kepler-803 b,Kepler-803,1,1,Transit,2016
29193,Kepler-803 b,Kepler-803,1,1,Transit,2016
29194,Kepler-803 b,Kepler-803,1,1,Transit,2016
29195,Kepler-803 b,Kepler-803,1,1,Transit,2016
29196,Kepler-804 b,Kepler-804,1,2,Transit,2016
29197,Kepler-804 b,Kepler-804,1,2,Transit,2016
29198,Kepler-804 b,Kepler-804,1,2,Transit,2016
29199,Kepler-804 b,Kepler-804,1,2,Transit,2016
29200,Kepler-804 b,Kepler-804,1,2,Transit,2016
29201,Kepler-804 b,Kepler-804,1,2,Transit,2016
29202,Kepler-804 b,Kepler-804,1,2,Transit,2016
29203,Kepler-804 b,Kepler-804,1,2,Transit,2016
29204,Kepler-804 b,Kepler-804,1,2,Transit,2016
29205,Kepler-804 b,Kepler-804,1,2,Transit,2016
29206,Kepler-804 c,Kepler-804,1,2,Transit,2016
29207,Kepler-804 c,Kepler-804,1,2,Transit,2016
29208,Kepler-804 c,Kepler-804,1,2,Transit,2016
29209,Kepler-804 c,Kepler-804,1,2,Transit,2016
29210,Kepler-804 c,Kepler-804,1,2,Transit,2016
29211,Kepler-804 c,Kepler-804,1,2,Transit,2016
29212,Kepler-804 c,Kepler-804,1,2,Transit,2016
29213,Kepler-804 c,Kepler-804,1,2,Transit,2016
29214,Kepler-804 c,Kepler-804,1,2,Transit,2016
29215,Kepler-805 b,Kepler-805,1,1,Transit,2016
29216,Kepler-805 b,Kepler-805,1,1,Transit,2016
29217,Kepler-805 b,Kepler-805,1,1,Transit,2016
29218,Kepler-805 b,Kepler-805,1,1,Transit,2016
29219,Kepler-805 b,Kepler-805,1,1,Transit,2016
29220,Kepler-805 b,Kepler-805,1,1,Transit,2016
29221,Kepler-805 b,Kepler-805,1,1,Transit,2016
29222,Kepler-805 b,Kepler-805,1,1,Transit,2016
29223,Kepler-805 b,Kepler-805,1,1,Transit,2016
29224,Kepler-805 b,Kepler-805,1,1,Transit,2016
29225,Kepler-806 b,Kepler-806,1,1,Transit,2016
29226,Kepler-806 b,Kepler-806,1,1,Transit,2016
29227,Kepler-806 b,Kepler-806,1,1,Transit,2016
29228,Kepler-806 b,Kepler-806,1,1,Transit,2016
29229,Kepler-806 b,Kepler-806,1,1,Transit,2016
29230,Kepler-806 b,Kepler-806,1,1,Transit,2016
29231,Kepler-806 b,Kepler-806,1,1,Transit,2016
29232,Kepler-806 b,Kepler-806,1,1,Transit,2016
29233,Kepler-806 b,Kepler-806,1,1,Transit,2016
29234,Kepler-807 b,Kepler-807,1,1,Transit,2016
29235,Kepler-807 b,Kepler-807,1,1,Transit,2016
29236,Kepler-807 b,Kepler-807,1,1,Transit,2016
29237,Kepler-807 b,Kepler-807,1,1,Transit,2016
29238,Kepler-807 b,Kepler-807,1,1,Transit,2016
29239,Kepler-807 b,Kepler-807,1,1,Transit,2016
29240,Kepler-807 b,Kepler-807,1,1,Transit,2016
29241,Kepler-807 b,Kepler-807,1,1,Transit,2016
29242,Kepler-807 b,Kepler-807,1,1,Transit,2016
29243,Kepler-807 b,Kepler-807,1,1,Transit,2016
29244,Kepler-808 b,Kepler-808,1,1,Transit,2016
29245,Kepler-808 b,Kepler-808,1,1,Transit,2016
29246,Kepler-808 b,Kepler-808,1,1,Transit,2016
29247,Kepler-808 b,Kepler-808,1,1,Transit,2016
29248,Kepler-808 b,Kepler-808,1,1,Transit,2016
29249,Kepler-808 b,Kepler-808,1,1,Transit,2016
29250,Kepler-808 b,Kepler-808,1,1,Transit,2016
29251,Kepler-808 b,Kepler-808,1,1,Transit,2016
29252,Kepler-808 b,Kepler-808,1,1,Transit,2016
29253,Kepler-809 b,Kepler-809,1,1,Transit,2016
29254,Kepler-809 b,Kepler-809,1,1,Transit,2016
29255,Kepler-809 b,Kepler-809,1,1,Transit,2016
29256,Kepler-809 b,Kepler-809,1,1,Transit,2016
29257,Kepler-809 b,Kepler-809,1,1,Transit,2016
29258,Kepler-809 b,Kepler-809,1,1,Transit,2016
29259,Kepler-809 b,Kepler-809,1,1,Transit,2016
29260,Kepler-809 b,Kepler-809,1,1,Transit,2016
29261,Kepler-809 b,Kepler-809,1,1,Transit,2016
29262,Kepler-81 b,Kepler-81,1,3,Transit,2012
29263,Kepler-81 b,Kepler-81,1,3,Transit,2012
29264,Kepler-81 b,Kepler-81,1,3,Transit,2012
29265,Kepler-81 b,Kepler-81,1,3,Transit,2012
29266,Kepler-81 b,Kepler-81,1,3,Transit,2012
29267,Kepler-81 b,Kepler-81,1,3,Transit,2012
29268,Kepler-81 b,Kepler-81,1,3,Transit,2012
29269,Kepler-81 b,Kepler-81,1,3,Transit,2012
29270,Kepler-81 b,Kepler-81,1,3,Transit,2012
29271,Kepler-81 b,Kepler-81,1,3,Transit,2012
29272,Kepler-81 b,Kepler-81,1,3,Transit,2012
29273,Kepler-81 b,Kepler-81,1,3,Transit,2012
29274,Kepler-81 b,Kepler-81,1,3,Transit,2012
29275,Kepler-81 b,Kepler-81,1,3,Transit,2012
29276,Kepler-81 b,Kepler-81,1,3,Transit,2012
29277,Kepler-81 c,Kepler-81,1,3,Transit,2012
29278,Kepler-81 c,Kepler-81,1,3,Transit,2012
29279,Kepler-81 c,Kepler-81,1,3,Transit,2012
29280,Kepler-81 c,Kepler-81,1,3,Transit,2012
29281,Kepler-81 c,Kepler-81,1,3,Transit,2012
29282,Kepler-81 c,Kepler-81,1,3,Transit,2012
29283,Kepler-81 c,Kepler-81,1,3,Transit,2012
29284,Kepler-81 c,Kepler-81,1,3,Transit,2012
29285,Kepler-81 c,Kepler-81,1,3,Transit,2012
29286,Kepler-81 c,Kepler-81,1,3,Transit,2012
29287,Kepler-81 c,Kepler-81,1,3,Transit,2012
29288,Kepler-81 c,Kepler-81,1,3,Transit,2012
29289,Kepler-81 c,Kepler-81,1,3,Transit,2012
29290,Kepler-81 c,Kepler-81,1,3,Transit,2012
29291,Kepler-81 c,Kepler-81,1,3,Transit,2012
29292,Kepler-81 d,Kepler-81,1,3,Transit,2014
29293,Kepler-81 d,Kepler-81,1,3,Transit,2014
29294,Kepler-81 d,Kepler-81,1,3,Transit,2014
29295,Kepler-81 d,Kepler-81,1,3,Transit,2014
29296,Kepler-81 d,Kepler-81,1,3,Transit,2014
29297,Kepler-81 d,Kepler-81,1,3,Transit,2014
29298,Kepler-81 d,Kepler-81,1,3,Transit,2014
29299,Kepler-81 d,Kepler-81,1,3,Transit,2014
29300,Kepler-81 d,Kepler-81,1,3,Transit,2014
29301,Kepler-81 d,Kepler-81,1,3,Transit,2014
29302,Kepler-81 d,Kepler-81,1,3,Transit,2014
29303,Kepler-81 d,Kepler-81,1,3,Transit,2014
29304,Kepler-81 d,Kepler-81,1,3,Transit,2014
29305,Kepler-810 b,Kepler-810,1,1,Transit,2016
29306,Kepler-810 b,Kepler-810,1,1,Transit,2016
29307,Kepler-810 b,Kepler-810,1,1,Transit,2016
29308,Kepler-810 b,Kepler-810,1,1,Transit,2016
29309,Kepler-810 b,Kepler-810,1,1,Transit,2016
29310,Kepler-810 b,Kepler-810,1,1,Transit,2016
29311,Kepler-810 b,Kepler-810,1,1,Transit,2016
29312,Kepler-810 b,Kepler-810,1,1,Transit,2016
29313,Kepler-810 b,Kepler-810,1,1,Transit,2016
29314,Kepler-811 b,Kepler-811,1,1,Transit,2016
29315,Kepler-811 b,Kepler-811,1,1,Transit,2016
29316,Kepler-811 b,Kepler-811,1,1,Transit,2016
29317,Kepler-811 b,Kepler-811,1,1,Transit,2016
29318,Kepler-811 b,Kepler-811,1,1,Transit,2016
29319,Kepler-811 b,Kepler-811,1,1,Transit,2016
29320,Kepler-811 b,Kepler-811,1,1,Transit,2016
29321,Kepler-811 b,Kepler-811,1,1,Transit,2016
29322,Kepler-811 b,Kepler-811,1,1,Transit,2016
29323,Kepler-811 b,Kepler-811,1,1,Transit,2016
29324,Kepler-812 b,Kepler-812,1,1,Transit,2016
29325,Kepler-812 b,Kepler-812,1,1,Transit,2016
29326,Kepler-812 b,Kepler-812,1,1,Transit,2016
29327,Kepler-812 b,Kepler-812,1,1,Transit,2016
29328,Kepler-812 b,Kepler-812,1,1,Transit,2016
29329,Kepler-812 b,Kepler-812,1,1,Transit,2016
29330,Kepler-812 b,Kepler-812,1,1,Transit,2016
29331,Kepler-812 b,Kepler-812,1,1,Transit,2016
29332,Kepler-812 b,Kepler-812,1,1,Transit,2016
29333,Kepler-812 b,Kepler-812,1,1,Transit,2016
29334,Kepler-813 b,Kepler-813,1,1,Transit,2016
29335,Kepler-813 b,Kepler-813,1,1,Transit,2016
29336,Kepler-813 b,Kepler-813,1,1,Transit,2016
29337,Kepler-813 b,Kepler-813,1,1,Transit,2016
29338,Kepler-813 b,Kepler-813,1,1,Transit,2016
29339,Kepler-813 b,Kepler-813,1,1,Transit,2016
29340,Kepler-813 b,Kepler-813,1,1,Transit,2016
29341,Kepler-813 b,Kepler-813,1,1,Transit,2016
29342,Kepler-813 b,Kepler-813,1,1,Transit,2016
29343,Kepler-814 b,Kepler-814,1,1,Transit,2016
29344,Kepler-814 b,Kepler-814,1,1,Transit,2016
29345,Kepler-814 b,Kepler-814,1,1,Transit,2016
29346,Kepler-814 b,Kepler-814,1,1,Transit,2016
29347,Kepler-814 b,Kepler-814,1,1,Transit,2016
29348,Kepler-814 b,Kepler-814,1,1,Transit,2016
29349,Kepler-814 b,Kepler-814,1,1,Transit,2016
29350,Kepler-814 b,Kepler-814,1,1,Transit,2016
29351,Kepler-814 b,Kepler-814,1,1,Transit,2016
29352,Kepler-815 b,Kepler-815,1,1,Transit,2016
29353,Kepler-815 b,Kepler-815,1,1,Transit,2016
29354,Kepler-815 b,Kepler-815,1,1,Transit,2016
29355,Kepler-815 b,Kepler-815,1,1,Transit,2016
29356,Kepler-815 b,Kepler-815,1,1,Transit,2016
29357,Kepler-815 b,Kepler-815,1,1,Transit,2016
29358,Kepler-815 b,Kepler-815,1,1,Transit,2016
29359,Kepler-815 b,Kepler-815,1,1,Transit,2016
29360,Kepler-815 b,Kepler-815,1,1,Transit,2016
29361,Kepler-815 b,Kepler-815,1,1,Transit,2016
29362,Kepler-816 b,Kepler-816,1,1,Transit,2016
29363,Kepler-816 b,Kepler-816,1,1,Transit,2016
29364,Kepler-816 b,Kepler-816,1,1,Transit,2016
29365,Kepler-816 b,Kepler-816,1,1,Transit,2016
29366,Kepler-816 b,Kepler-816,1,1,Transit,2016
29367,Kepler-816 b,Kepler-816,1,1,Transit,2016
29368,Kepler-816 b,Kepler-816,1,1,Transit,2016
29369,Kepler-816 b,Kepler-816,1,1,Transit,2016
29370,Kepler-816 b,Kepler-816,1,1,Transit,2016
29371,Kepler-816 b,Kepler-816,1,1,Transit,2016
29372,Kepler-817 b,Kepler-817,1,1,Transit,2016
29373,Kepler-817 b,Kepler-817,1,1,Transit,2016
29374,Kepler-817 b,Kepler-817,1,1,Transit,2016
29375,Kepler-817 b,Kepler-817,1,1,Transit,2016
29376,Kepler-817 b,Kepler-817,1,1,Transit,2016
29377,Kepler-817 b,Kepler-817,1,1,Transit,2016
29378,Kepler-817 b,Kepler-817,1,1,Transit,2016
